ID,Bio_Origin,Plant_Origin,Orphan_Drug,Homeopathic,Early_Termination,Manual_URL,Shelf_Life,Shelf_Life_Value,Shelf_Life_Unit
E57E25B40056B6D2C2258AFA0028B2CF,,,,,,,,,
4BAE0CB38F06F606C225898800370BF9,,,,,,,,,
4F7958E61D6FCF2EC2258BB3003665E5,,,,,,,,,
9E8055D3AEDE3AF9C2258ADA002FFAFC,,,,,,,,,
DDCF1747FBB32BCEC2258BD3004E0AA7,,,,,,,,,
CE80504E65847DAEC2258BB3003A66B8,,,,,,,,,
B56D04F547C601FDC225883100393432,,,,,,,,,
A2D825E424B641F7C2258BAC0027E88C,,,,,,,,,
2F0B69F210133409C2258BAC0027A9A1,,,,,,,,,
F2FE718077CD479DC2258B11004ABD81,,,,,,,,,
E5F79F90B878BC4BC2258BC700428C66,,,,,,,,,
08AA98C3D46ED827C2258BD3004E2FD1,,,,,,,,,
23154EE466F217DBC22583910046B080,,,,,,,,,
F599DE810002BBD7C22587CD0040B6FF,,,,,,,,,
1F9D575A73D3EE2BC2258BC70037FBDC,,,,,,,,,
13AD2FEC05DA3663C2258AA800346E1C,,,,,,,,,
CA49679ADA2ADD53C2258AA800348B17,,,,,,,,,
FA694D3AA8F9CEA8C2258AA80034AF6E,,,,,,,,,
70E4AA6A528AB331C2258AB400300D3C,,,,,,,,,
751D6274B4740478C2258AC5004196D1,,,,,,,,,
AACD33C793356406C2258BD3002B2EBB,,,,,,,,,
812E01C8DB23A8D7C2258A6E002A32F6,,,,,,,,,
E40A2AD89ACB64ADC2258B6D0026839C,,,,,,,,,
5960B2DF3F971020C2258B8100498B44,,,,,,,,,
9467203CD9EAC79CC22587AA0035E9A8,,,,,,,,,
130E8A17E789F60CC22586C7002E33F0,,,,,,,,,
A4C720C34FE3DEF2C22589AD00444206,,,,,,,,,
FF103E1B15E042B2C225880F005C8A0E,,,,,,,,,
67AB665B48A6940EC22588B40034D2B5,,,,,,,,,
6FAFE261FFC026A1C22588B40034B96F,,,,,,,,,
EAC3D3A4CD41CFECC2258B9600291173,,,,,,,,,
4CC341745B611EFEC225896A0037E32B,,,,,,,,,
E52A3BC68DE31171C225896A0038EA66,,,,,,,,,
6F835057FD3F45C2C22588B400293F36,,,,,,,,,
CCE09BFBF6AB9A11C2258688004187B9,,,,,,,,,
63D3FD69A5144473C2258BD3002B8E29,,,,,,,,,
3C2E9159DF227D70C2258BD3002D224A,,,,,,,,,
420D9EC3D061B79BC2258B9600293B02,,,,,,,,,
55E703F3968FCD69C22586A3004F5ABD,,,,,,,,,
DA45F2648BF61436C2258BC700382733,,,,,,,,,
348F544352AC01A2C225857600234627,,,,,,,,,
9277F5242EC1203EC2258BB200287A0D,,,,,,,,,
9EC4180F44EACCD1C2258BD20036B942,,,,,,,,,
F368A88A1EE8D712C2258AB400305B13,,,,,,,,,
A9B3EFDBE751A2AEC22586C40056F9B0,,,,,,,,,
D2DB04C1C13B6BE2C22586860039F370,,,,,,,,,
6F6F6404DA5F30EDC2258B38002DC8EE,,,,,,,,,
62EAF04B5C2063D4C2258AB40030A543,,,,,,,,,
92A007C1C9CD21AFC2258AB40030F27A,,,,,,,,,
69302E91E423A1FDC2258B40004864A8,,,,,,,,,
C7ECECC0E39B92F8C2258B4000487879,,,,,,,,,
78903887EBF1FB12C2258A740038D697,,,,,,,,,
64E7B7454AC7E635C2258B4000489421,,,,,,,,,
FC1E0435CE4FDE09C2258B5C002E0569,,,,,,,,,
6A5705D4C455B640C2258B5C002E6705,,,,,,,,,
C9A27FC7A8BD75A7C2258B1200210730,,,,,,,,,
33C4AFE994ED794CC2258B1200212C74,,,,,,,,,
3FD51C4C519F83E4C2258B7B003642D8,,,,,,,,,
989811A3CBEE028EC225891000358724,,,,,,,,,
B844E6123A81A65DC225897C00331C49,,,,,,,,,
C619EA7ABB8C8B18C2258BD3004E5905,,,,,,,,,
FC3692CECA81BA43C2258920002B65B4,,,,,,,,,
5CBBFA010AC86BCCC22587F90057BB3E,,,,,,,,,
1FFF24F65AAC1445C225873D002133B8,,,,,,,,,
646EDF73917D2FE3C225898F00469AC7,,,,,,,,,
274714833BD6BFFAC2258AC9004DCE3F,,,,,,,,,
58DCE0FF9449E70CC225894E003E178C,,,,,,,,,
7D4F76D72CA4BDDFC2258B860033CD5B,,,,,,,,,
140A2B4DFA427169C225888A003F793F,,,,,,,,,
7B99B0DEFDC841CBC225888A003F058C,,,,,,,,,
484991A8C547DCBFC2258B5B003DE9B8,,,,,,,,,
FDB2A0BE48A87D59C2258B9B002A1ED1,,,,,,,,,
A1FD5C7CDDBBBE8CC2258B9B002A426D,,,,,,,,,
84ABA4CEF6A2CAB2C2258AE6003E34D3,,,,,,,,,
9FA5F02084EC1005C2258B230032DE98,,,,,,,,,
4A39A5B681462377C225807400407494,,,,,,,,,
E5B0E8098654714CC2258A5500385012,,,,,,,,,
10F881539F5CBAB3C2258921003DD6F8,,,,,,,,,
BC35C6A7432E68FDC225872600341A5F,,,,,,,,,
21B8259A1544BBFEC225876B00422D5B,,,,,,,,,
E43F70693CBD5761C2258A19003BC77E,,,,,,,,,
D25A95ACE986CC73C2258AA8002897B1,,,,,,,,,
626DF4E715BA1E3EC2258A0E002BB520,,,,,,,,,
671B10D83D8F6F0FC2258A760044DBCA,,,,,,,,,
B102AA34DA300518C2258A68003E9284,,,,,,,,,
7267D5E02B9BC72AC2258ADF00361E89,,,,,,,,,
8F71DAC3DF7BEED3C2258ADF0035F86B,,,,,,,,,
C84E11FEB11683A1C2258A0D0045F6EB,,,,,,,,,
DE4CC95DA830A7AFC2258A0D0045D284,,,,,,,,,
82F50319B880CCC4C2258A910035DB55,,,,,,,,,
ABF79C74AAD0D776C2258B2B0037649A,,,,,,,,,
F23FC28167B5A2C9C2258B8D00485547,,,,,,,,,
2C68637E2458DE94C2258B95002519E1,,,,,,,,,
652FA940321ABD63C2258B9B0026C87F,,,,,,,,,
11A2498B844FF98CC22589BA002FAED6,,,,,,,,,
1B3B5037F34470ABC2258B9500255102,,,,,,,,,
78D747AB2ABB5F63C2258B9B00268DE5,,,,,,,,,
74A7464C24919CAEC2258BB3003AA3D2,,,,,,,,,
55E5C1063568AFFCC22588520038E4CD,,,,,,,,,
DFF7A498F4BE2EABC2258A89002F8430,,,,,,,,,
62EB094848751769C2258B2B00387E4D,,,,,,,,,
4164F5C22F10D1FAC2258B8D00489D1C,,,,,,,,,
9A056ED8E24BA94AC2258BD3004E8CFE,,,,,,,,,
859E146ABA9B1A88C22589BA00319567,,,,,,,,,
C6519ACD1FDEB8F3C2258BD3004E74EA,,,,,,,,,
A814EE8820EFAF8FC2258B6D00271413,,,,,,,,,
EA47FA7B8C6357C8C2258B7A00484C15,,,,,,,,,
FA3A69FCC4771735C2258BD3004EBCFC,,,,,,,,,
E5E69DB92EAC2C6DC2258BD3004EA5F0,,,,,,,,,
DA61945B2110F626C2258A59004BDB4A,,,,,,,,,
53C631F3EBCCAE1AC2258B56002996B2,,,,,,,,,
DEEB9C4C9EA70F6AC225891E0046340A,,,,,,,,,
79F39CABAEB270A9C2258BAF0048FDD4,,,,,,,,,
55F2075973FF4CCAC2258A670036B0F9,,,,,,,,,
F6CD0C4C664E9059C22588E10047CBB1,,,,,,,,,
F2428973B4DFC99AC22585FC002C50E6,,,,,,,,,
C2202E320FA03312C2258932002B560E,,,,,,,,,
DB3C3DC0ADBD7C3EC22588AE003B7543,,,,,,,,,
C29CB329BB809F26C2258BB2002CAB2C,,,,,,,,,
0AF81C7F85B03C49C225862A002DFB06,,,,,,,,,
667C88AFA1E76F7EC2258A300047D1CE,,,,,,,,,
F6FD11493BA604ECC2258637003FA188,,,,,,,,,
F36F030C62DB93B6C22581BE00281B79,,,,,,,,,
D1D90C598F3A5E5DC225816A00455FD3,,,,,,,,,
1FF97DA020671DD6C2258988002DBA41,,,,,,,,,
B0AC26FD917B6E06C225825C00394C37,,,,,,,,,
5E55D35BBC82DF75C22583380045B7F2,,,,,,,,,
C121829B19236273C225859D004058E8,,,,,,,,,
66B8E0F1EFBF7AFEC225873D00235A4E,,,,,,,,,
AED5084A8FB6A6E3C225869D0035A6A1,,,,,,,,,
2652BF8708A7FD64C22584FC00467051,,,,,,,,,
4650E083E50E1190C225897C004888B6,,,,,,,,,
9669DB4431D44C3EC22586470050A509,,,,,,,,,
C4542C5A315A76CBC2258979004EA2F9,,,,,,,,,
A71C02B935D49B32C2258AB4003167F9,,,,,,,,,
8422E19FABBAD60AC2258AB4003192BC,,,,,,,,,
92225E9F5EEA0E96C225813F0042B8CD,,,,,,,,,
37835C40DD8E5837C22580D40038E8E6,,,,,,,,,
CCC1B18C8490861FC2258A74003F14DD,,,,,,,,,
5F48939DB130EFF5C2258A01003A16D5,,,,,,,,,
BB9D083042573330C22589E400484744,,,,,,,,,
1C2F19D93E909ADEC22589E40047F410,,,,,,,,,
816ADB73FF71D665C2258AC9004E07B7,,,,,,,,,
1E10C6FCE7331945C2258AB400323F7B,,,,,,,,,
60AA7B1B521D0E7BC22583F400282C0F,,,,,,,,,
3A1EA5FA42FE4997C2258719004A9B0C,,,,,,,,,
F117C9CCA290206CC2258B24002AD574,,,,,,,,,
5E4AB5584B35F759C2258BD3004F02B6,,,,,,,,,
27DBE37DF878EDD1C22582F0003B3B8E,,,,,,,,,
19A31FF292E4EE22C2258B6400287AE6,,,,,,,,,
D2495F95D61335BAC2258BB3003693FD,,,,,,,,,
DB0B9FE276070315C2258814006A5CC6,,,,,,,,,
114AB2E64786322DC2258831003DD867,,,,,,,,,
895F02BED2D64D3FC2258831003DE30F,,,,,,,,,
8CE311D909577C0CC2258AE70034E2F0,,,,,,,,,
71B019AEDE965DF6C2258AE700350658,,,,,,,,,
1A8FFBB92869860CC2258979004F73A4,,,,,,,,,
B94A9503A2BA9DA8C2258A1A002CF0A0,,,,,,,,,
7820FED7BADA916EC2258A1A002CC88C,,,,,,,,,
A0ACF6D7BCC9B7A8C2258BC70043096E,,,,,,,,,
36DCFF088DEB28CDC2258BB20040371E,,,,,,,,,
C8B0807B848A46AAC2258AA800352596,,,,,,,,,
8DDF832460DCB03EC2258AA80034CBFE,,,,,,,,,
19474129654011D4C2258AA800350A9A,,,,,,,,,
76557E68C2263876C2258BD3004FB0E6,,,,,,,,,
9D000265E997F66AC2258BD3004F740C,,,,,,,,,
0B164418E868428DC2258BD3004F203A,,,,,,,,,
2EC90CC052B85B42C2258BD3004F38BA,,,,,,,,,
90E66997BC0BD13DC2258BD3004F59C4,,,,,,,,,
042643348E1C24B5C2258BB3003B6051,,,,,,,,,
2BBAC6C069A5CF78C2258BB3003B1827,,,,,,,,,
8CB7B1B3E6A1B550C2258BB3003B3DAF,,,,,,,,,
153C3758AA2AB331C2258BB3003B864F,,,,,,,,,
D2DC7D3BE9F66A6DC2258BB3003BBC05,,,,,,,,,
7D27CDE898A676BEC225851F004E2AA4,,,,,,,,,
875D6CB1E2E87503C225886B0034CC07,,,,,,,,,
11CBD41CF52A2BEBC2258ABA003A16A3,,,,,,,,,
04613130F5F123BCC2258A19003C0A84,,,,,,,,,
7E6A4A8C2C1F9B2EC225891D0032EAF0,,,,,,,,,
AE47646221747C84C225891D0032B885,,,,,,,,,
5D2CFE2A8E997200C225891D0032D3C8,,,,,,,,,
B12855C00A01D8CAC2258AFC00474019,,,,,,,,,
55B3AB21C9544EC6C2258AFC0046D167,,,,,,,,,
94494B462853030EC2258B550032D08E,,,,,,,,,
88E5249FED571DFFC2258B550032BD2F,,,,,,,,,
7B3BB110EE7FADD6C2258B550032E9C4,,,,,,,,,
2D4DE2BA715D428FC2258A6D004B4CE3,,,,,,,,,
40DECF1CAD9E9CE0C2258B7A0035B05E,,,,,,,,,
2F39A66925D461B8C2258A6D004AFC4E,,,,,,,,,
3C6B037E5F6A9562C2258B7A00358FF1,,,,,,,,,
39BB6761BD09BECCC2258A6D004B193F,,,,,,,,,
D8EE4B5B351068DEC2258B7A0035BE87,,,,,,,,,
8BB1F21A4A3AF45CC2258A6D004B3494,,,,,,,,,
F8E6A0BB35BADFD0C2258B7A0035DCB4,,,,,,,,,
586CBE702F7AE6E8C2258B6D0027C864,,,,,,,,,
BC68056F2ADAB227C2258B6D002805C9,,,,,,,,,
B6AD8CB4AE2D4BE1C225883E002C293A,,,,,,,,,
EF180E23823C9524C225871A004165A6,,,,,,,,,
3CE4822A265F7E1CC2258A840044E3A4,,,,,,,,,
9DDA951E3685E718C2258BCB003139CA,,,,,,,,,
A5AC5E3EE64D028EC2258A8400450608,,,,,,,,,
B05E1CA29A0D0608C2258B7B0025B8BA,,,,,,,,,
B0654C8C5804CC90C2258B8E00405EAD,,,,,,,,,
CE1D78A44783D26DC2258B7B0025D8E4,,,,,,,,,
5C5C46278AE866A7C2258B8E00403706,,,,,,,,,
81D85C30957D1F85C22585CA0025B839,,,,,,,,,
4126750CF4538D18C22585D000407B81,,,,,,,,,
E9C4FDB10F67E8B0C2257FFC0027F152,,,,,,,,,
4F626526C94A8E71C2258B8200257BB2,,,,,,,,,
A8F53D00622CA454C2258B82002564E0,,,,,,,,,
6DA3850E51264432C2258AFC00477B13,,,,,,,,,
8449D5C031D3B844C2258BB3003CF88A,,,,,,,,,
669C8D07A459613AC2258A280041F4F4,,,,,,,,,
A27F16C4984158C8C2258A2800429207,,,,,,,,,
BAAA17445756629EC2258B2B0030B077,,,,,,,,,
A06A7AE8CD352C21C22587A60042A596,,,,,,,,,
448D32FDAFFA1D0BC22587A60043743E,,,,,,,,,
5B7418CABD90D026C2258751002828C5,,,,,,,,,
EF013088721D12AEC2258B24002BB3ED,,,,,,,,,
635954E38B48CCDAC2258BB2002D79F1,,,,,,,,,
B50E8B1AA8B3A779C2258BD300344EB7,,,,,,,,,
EEB07A90E70506B2C2258A300048A043,,,,,,,,,
01141D70EDF0EDCFC22587510028558E,,,,,,,,,
9F7C606C99872E36C2258751002879E7,,,,,,,,,
89CE8717F586EDC4C2258AC9004E27D6,,,,,,,,,
891CF958DD0A9C52C2258AC9004E4A9F,,,,,,,,,
3377DD7576CA062FC2258A77002B51D8,,,,,,,,,
70EB962E2079A835C2258A77002AF885,,,,,,,,,
59F5080E34D5C500C2258A77002B95B4,,,,,,,,,
005232BA9CEE08EAC2258A77002BB6E2,,,,,,,,,
2B1E7C260AB6C863C2258B400048B533,,,,,,,,,
7E81A6124B4458ACC2258B400048D00C,,,,,,,,,
C18F4D0B848EB545C2258B9B002A6962,,,,,,,,,
F454B6A8BB2E0913C2258B9B002A9338,,,,,,,,,
C9A39DB6A012B148C2258B9B002AB32F,,,,,,,,,
9FCAA5079182C605C2258BAC003E13FA,,,,,,,,,
DEB955AB06BEB1CBC2258B5C002EDD4F,,,,,,,,,
321391CA459A0E63C2258A000028CED5,,,,,,,,,
97C0CEF39C0CCEADC2258B2A004513F8,,,,,,,,,
CBA5149D71E65800C2258A3C00345C8F,,,,,,,,,
AE2598FBA3B5F08AC22585E3003EF9BF,,,,,,,,,
2EEFBF326EA75991C2258B82002590F7,,,,,,,,,
193718C54CFEDE33C2258A8400452E01,,,,,,,,,
2A8D70DB290C2ABFC2258A6D004B7621,,,,,,,,,
BC1F753E6E6E40CCC2258B230046102B,,,,,,,,,
89C5B1AA61E362CEC2258AFA00290DE4,,,,,,,,,
537AD4F1AD94D326C2258BC7002AB9A1,,,,,,,,,
B3B86B5F8B312E0DC2258A4E0031EF7A,,,,,,,,,
6419981C11CFBE2DC2258BD300503D4E,,,,,,,,,
98EF9C576CBFC688C2258BC7002B3E85,,,,,,,,,
6894B0BF3DC22F1CC2258A4E00321D6C,,,,,,,,,
26BE943D37E03DE3C2258BD3004FEF18,,,,,,,,,
8197282796721DD2C2258BC700299201,,,,,,,,,
294054072C42A821C2258A4E00323A13,,,,,,,,,
87F4140A919DFB62C2258BD3005006A1,,,,,,,,,
F4327C9D18D6BA58C2258A4E00325723,,,,,,,,,
A99309EE349ABA27C2258BD300502472,,,,,,,,,
BB375A9F65EE389FC2258BC7002B991F,,,,,,,,,
A7F8A44685A0BD09C2258A670036E0A6,,,,,,,,,
7BCC219D950A8CAFC22587C90037838B,,,,,,,,,
C812520B4EBA03F6C2258B18002D600C,,,,,,,,,
2F64AC3423FAB1F6C2258B18002CEE9F,,,,,,,,,
686F4C1F0AD65B8CC2258A31002808B8,,,,,,,,,
CE4E97A4FAD303AEC2258B9500257675,,,,,,,,,
AE94160FFB68EBFFC2258B9A003C04E8,,,,,,,,,
5B8CF79CFE8CA7DEC2258B9A003D0114,,,,,,,,,
4AA083A86A387C28C2258BB20040A286,,,,,,,,,
D0E517AC9D72FCD4C2258BB20040DCB7,,,,,,,,,
92F1EC74F6226425C22586C7002ED552,,,,,,,,,
78870B7D3B1AFB62C22586C7002EAFE1,,,,,,,,,
A1E9C4E44F8FC184C2258BC700385993,,,,,,,,,
DE0FF3B85D204822C22587530048DD15,,,,,,,,,
33D6586D3752CADDC2258AB60030F87E,,,,,,,,,
7D8E8049C18830CBC2258ABB002E9C7D,,,,,,,,,
5B842BFE690D69E6C2258ABB0028DED7,,,,,,,,,
21AC4A3483C18DC2C2258BD3002E8B43,,,,,,,,,
2496932DB4DF2785C2258ABB0028FBDD,,,,,,,,,
BC423244E7E60DC0C2258BD3002EA918,,,,,,,,,
50E3118B72C9E335C2258B8E00358865,,,,,,,,,
80D059E45B57AF1CC2258BD3002FF22A,,,,,,,,,
07904D92A37D520BC22589630030F7C8,,,,,,,,,
170B6DC20E6485D6C2258A77002FF2B4,,,,,,,,,
DFA90D7011AE0A78C2258AA90044FEAE,,,,,,,,,
A1072E752401E570C2258BAF0027572B,,,,,,,,,
40C4CB14B32D414AC2258AA80028DD44,,,,,,,,,
7C6CB20CE76D2C7AC2258AA8003584FF,,,,,,,,,
1C3523DE36D12812C2258B00003FA029,,,,,,,,,
90AE40EDA243A1F1C2258BC60038C5A6,,,,,,,,,
66DDD6F87DCBED81C2258B00003FEA34,,,,,,,,,
D66B8BBCC95DBDA6C2258BC600361283,,,,,,,,,
880340150905342FC225875800322526,,,,,,,,,
DBAB9F0BA3303DE3C2258AFA003C5F57,,,,,,,,,
E03F7BAE8151A32CC2258A76002ADF2A,,,,,,,,,
9D02D0D93102C559C225891E00484930,,,,,,,,,
5E686F03C7D70F14C2258BB0002A28CD,,,,,,,,,
F7D5C801543F2265C2258BB0002B00BF,,,,,,,,,
1AEFBE13A699A709C2258BD300506087,,,,,,,,,
8771894417F3E018C2258B6D002A8CD2,,,,,,,,,
84F9CF736BEEB4BCC2258B6D002A605D,,,,,,,,,
59375D1CFC006A97C2258B230033210D,,,,,,,,,
2FF9298BFF4BD9D7C2258B2300333A1C,,,,,,,,,
4EFBC35381A5EAA4C2258ADA00301B99,,,,,,,,,
B8CC049D32A5E3F1C2258ADA00306E21,,,,,,,,,
3590D71CC058C161C2258921003E554E,,,,,,,,,
5FAB8D72B9762F52C2258B2A0045660E,,,,,,,,,
361763E3E8E66BD4C2258B2A004620B9,,,,,,,,,
CA1E21667C82951CC2258B18002DAD6F,,,,,,,,,
D81C1DC184B20B1AC2258A91004BC442,,,,,,,,,
0F3DA08B35D068DCC2258A59003B4903,,,,,,,,,
EDB5393C9DEF142DC2258A59003B6E65,,,,,,,,,
EDD7458331F235A3C22587F1002AC740,,,,,,,,,
52445491473E4C1CC22587B20029A8DE,,,,,,,,,
DEA647885E980CE8C225863700446EB2,,,,,,,,,
B4FAD69259672838C22588AE002E90E8,,,,,,,,,
DDE2994B6C471F96C2258B8E00364205,,,,,,,,,
08CE294C2A1F4ECBC2258B8E0035BE59,,,,,,,,,
B4802D212742041EC2258B8E00361E6D,,,,,,,,,
82155BF5E986C965C2258ACC00473543,,,,,,,,,
1C26AF96D486EF20C2258ACC0047887B,,,,,,,,,
FAD0C5E8E5375FB0C2258BB700329623,,,,,,,,,
0C72FE1D3CBB128EC2258BB70032B765,,,,,,,,,
21F127AADDAF5C22C2258BB70032F670,,,,,,,,,
E54149A5B1C53E0EC2258BB700335E07,,,,,,,,,
57B77570AE094F4DC2258BB700337AEA,,,,,,,,,
E75FAF948A118A43C2258BB70033925D,,,,,,,,,
C3F7F74AB15EB046C2258A4E00371446,,,,,,,,,
BAEED3327937CF93C2258BD300507B6A,,,,,,,,,
F778C1ED2ED3A28AC2258A040028BF4A,,,,,,,,,
98BECE74BFC7C916C2258B6D002C3B21,,,,,,,,,
666039E2B03AD884C22588A600428008,,,,,,,,,
D6F39B7911F24DAAC22588A60042B2A2,,,,,,,,,
58C8C06ED69BD6ABC22588A1003A718E,,,,,,,,,
FBC0AA68CAA1B22CC2258B63004BA250,,,,,,,,,
2830908BC6136BB8C2258BAC003E7664,,,,,,,,,
B67156E3F7AB3214C2258BB300374A90,,,,,,,,,
DC71E9CF775F7115C225875800455469,,,,,,,,,
AF55AC75C1A0394EC2258AFA003D1721,,,,,,,,,
04261D2FA41EC446C2258868003E8250,,,,,,,,,
DE6FF2AEA43C981CC2258B6D002D7AAE,,,,,,,,,
A76702E5FA8AD9B3C2258A1A002D19E7,,,,,,,,,
3873A9823F4CDC79C2258B7A0046D36C,,,,,,,,,
3CC81DFC8BBD2D71C2258B9B002AD977,,,,,,,,,
9A31437C47CBA311C2258791002C5358,,,,,,,,,
377D00B402E3F5A0C2258B9B002B3137,,,,,,,,,
A5EE4A7D429EE260C2258B9B002B0E61,,,,,,,,,
525F8CC4992AA726C2258A670037380D,,,,,,,,,
B2FB6A08BD9CF329C22584D2003681B0,,,,,,,,,
6EEA275456919607C22584D20037F987,,,,,,,,,
EDB06F8531681DAAC22584D20037873A,,,,,,,,,
370DD3FADBDD8F14C22584D20039C704,,,,,,,,,
6B9B3D75E10FE413C2258BD30050D41C,,,,,,,,,
3777651F76B73B23C2258BD30050B265,,,,,,,,,
1E0F8BB21582F0E4C2258A050032EA78,,,,,,,,,
1A32E036A3948432C2258BD300509601,,,,,,,,,
66CB35F02814C60AC2258B810039E5F6,,,,,,,,,
5E8F4D534BE87540C22589DA002893A2,,,,,,,,,
14F89A0CC3290A48C2258B930026FB09,,,,,,,,,
19470727A3E6ED71C2258B860033FF77,,,,,,,,,
D1A8D7BC419637A0C2258750002B5BEA,,,,,,,,,
5A7DE8569F540707C2258B6D002DF1AC,,,,,,,,,
A3CEB08E26F0F8E5C2258ACC003B4F96,,,,,,,,,
5AEC24EC0B9DBA1BC22589BA0032D5F5,,,,,,,,,
018E70EF4FDDB326C2258B18003A15A4,,,,,,,,,
4D8BF537CEDBEE71C2258A3100331F45,,,,,,,,,
D8A0F2D707D2A100C2258A3100333E52,,,,,,,,,
129F6535283AF087C2258A310033502D,,,,,,,,,
BCE1C18F114E42DEC2258A77002EBC72,,,,,,,,,
8273F309C58DA411C2258A77002E987B,,,,,,,,,
161AD1E30F434D8CC2258A77002EAAC6,,,,,,,,,
CD6FCB3A31F6A6D8C2258B86003616AA,,,,,,,,,
09DF5B92BB7D6455C22588E100417DAF,,,,,,,,,
D6CECCDE6959EE28C225864700533D36,,,,,,,,,
D7602E1FFF65E96FC22589210031EC75,,,,,,,,,
009E8C4BFC15230FC22589CD002CD1CA,,,,,,,,,
0A329AEC65869734C2258B94002E68FD,,,,,,,,,
0F8D2FB14AE97DDAC2258A4D004AB184,,,,,,,,,
A9660638721FFC3CC225872600342FB1,,,,,,,,,
B14A19BAA4140492C22587910031CE57,,,,,,,,,
3A25B2468E5E4852C2258AB4003E7294,,,,,,,,,
72DDA15B64DC357DC2258B71002BC923,,,,,,,,,
1D306D22C38AAB2FC2258AB4003E44B0,,,,,,,,,
E88B78E8F0BAF2FAC2258B71002BB566,,,,,,,,,
4464F83D4D9AF820C2258775004B3271,,,,,,,,,
057E48A0F3D142B7C2258B8E0036BE2C,,,,,,,,,
41C27E6B38F2795AC22589BA003AF0A1,,,,,,,,,
1C8C0A960EB31DBDC2258BB0002B2372,,,,,,,,,
C6BD803339F11FD1C225878400314B75,,,,,,,,,
13A7A08DA4995371C2258BB0002B9BAB,,,,,,,,,
44C1A533B54B0D50C2258B2A00479B60,,,,,,,,,
352910E3683BAA3DC2258A530042D023,,,,,,,,,
3AA6C5E42C21FCBEC2258A530042E3B6,,,,,,,,,
00148E21925BF503C2258B7A00366388,,,,,,,,,
C78DACF61912A5FEC2258A530037E616,,,,,,,,,
600ED467CAB3F16DC22588AE003B98D6,,,,,,,,,
7145D83D2C1C043CC225867300477095,,,,,,,,,
8D8742163374008EC2258ADA0027A0FC,,,,,,,,,
CC8B85936199D9C4C2258810003757A1,,,,,,,,,
1597D74DF124FCA1C225870A00499171,,,,,,,,,
D463245A2759F57DC2258B18003BFCC0,,,,,,,,,
19F73C1B4187C08EC2258BB200412632,,,,,,,,,
3A96028BD5B88A2AC2258BB20041B05F,,,,,,,,,
0BE1585533E7C627C2258BB20041F1DE,,,,,,,,,
3222B678B620DCD5C2258ADA0027D153,,,,,,,,,
44D0AE705361BC8CC2258BB200426094,,,,,,,,,
BC6B8D1277CDDCBBC2258BB20042F8EE,,,,,,,,,
D6823EA11A0A3AF9C2258A3D002601DE,,,,,,,,,
646D94C64A974829C2258BD40036EA9B,,,,,,,,,
68B1B684A6F1038EC2258A3D0025DFFD,,,,,,,,,
8CFA6B23F1593F6BC2258BAC003D7E3A,,,,,,,,,
1B66E3604A99BC34C2258BAC003D3D74,,,,,,,,,
2786EF906434749EC2258B0F0043F335,,,,,,,,,
592FC7990F86603BC2258AC9004E648A,,,,,,,,,
17C6BA81783FEF54C2258B17003752DE,,,,,,,,,
805272A7AB948D09C2258B8E0036EB9D,,,,,,,,,
352C1EA639959EBBC2258B57003547D1,,,,,,,,,
4BA5172BDA6BF1C8C22587640048AF8C,,,,,,,,,
227AD3C2F6A01DFBC2258B2300335D20,,,,,,,,,
745F7B89FA48774CC2258BD30050F886,,,,,,,,,
BB117AF751B1BD1BC2258AE6003F789B,,,,,,,,,
3BA96A83F9D84B21C22586A8003A8324,,,,,,,,,
F62853EBCB6456BDC2258BC60039C5D4,,,,,,,,,
63BF6747A8886645C2258ACC003F6EBD,,,,,,,,,
6529BBB880BD57A2C2258BB3003E88E6,,,,,,,,,
6C14F5E26AA65679C2258BB300401A0F,,,,,,,,,
DF7182308FBE5A08C2258BB3003FB8E2,,,,,,,,,
88913C93C3358B52C2258BB3003F4EC4,,,,,,,,,
3233BCF97FC66547C2258BB3003FECE7,,,,,,,,,
07116B9E437AD63FC22588980024A4B7,,,,,,,,,
0AAEE1284856115DC22588A1003CF6F3,,,,,,,,,
171F91D60CAC6332C225889800230195,,,,,,,,,
558DC05C277D9C8FC22588A1003CC368,,,,,,,,,
16867222179404A4C22587D6003F0870,,,,,,,,,
2EE0AA3D375A75E3C2258BD300357195,,,,,,,,,
B4916B3A6E8A24C4C2258AC9004E8712,,,,,,,,,
587A5C3CE1C0849EC22589FD004B1DE3,,,,,,,,,
6C7FE1E7C980A796C2258A290035622D,,,,,,,,,
7F034B6E96D0CB10C2258A2900359ED7,,,,,,,,,
76BE2BAC1C40C8FFC2258A290036DB3B,,,,,,,,,
3D7C67D8A0E93B7CC2258B12002158E7,,,,,,,,,
5CED345F526107A3C225883E002D55BD,,,,,,,,,
48A10192F350CE69C2258BB60023C9D2,,,,,,,,,
5C3411DE89CCD5C8C22583820045CD46,,,,,,,,,
7CFE01B78FD3597CC2258B4100433BA3,,,,,,,,,
1CA3D85E5BAC8DC6C2258B6D0030D3B7,,,,,,,,,
CD83A5EDF7FCC22CC2258B4000491B52,,,,,,,,,
74DCB409104FE77EC225894700483DE7,,,,,,,,,
B715A449E2178BE5C22589470048216E,,,,,,,,,
863DF7923FB748F9C2258AE70035886F,,,,,,,,,
BBE5223C4D82D497C2258B2B0039CDF5,,,,,,,,,
F6106A7CDB98D1EFC2258B570026E833,,,,,,,,,
